日期,开盘价,最高价,最低价,收盘价,成交量
19930302,1207.57,1285.17,1186.34,1245.11,399956.0
19930303,1263.74,1267.54,1220.03,1231.77,193539.0
19930304,1231.92,1244.65,1131.29,1159.13,277967.0
19930305,1116.41,1180.58,1026.18,1109.54,484992.0
19930308,1133.52,1325.49,1133.46,1209.65,759314.0
19930309,1160.13,1209.66,1129.81,1137.79,391658.0
19930310,1099.52,1190.33,1089.36,1188.97,301790.0
19930311,1219.47,1261.8,1196.25,1261.8,448178.0
19930312,1280.37,1286.07,1231.39,1236.37,402110.0
19930315,1226.66,1241.04,1171.73,1171.73,256755.0
19930316,1167.91,1222.55,1155.1,1222.55,243174.0
19930317,1238.8,1239.33,1193.59,1202.85,165707.0
19930318,1203.2,1206.59,1171.43,1184.48,176715.0
19930319,1188.37,1207.56,1171.73,1174.99,263663.0
19930322,1148.29,1179.05,1036.92,1036.92,377138.0
19930323,1035.6,1035.63,958.42,971.25,350248.0
19930324,965.58,996.58,956.97,956.97,220169.0
19930325,963.53,965.96,913.74,945.42,219465.0
19930326,969.24,1039.76,945.93,1039.76,512568.0
19930329,1008.4,1047.88,961.49,970.45,244217.0
19930330,973.08,992.11,958.05,958.05,271616.0
19930331,953.29,957.94,918.4,925.91,235056.0
19930401,921.59,949.77,915.59,947.23,138294.0
19930402,953.51,968.05,940.55,944.01,184978.0
19930405,945.58,947.9,924.49,947.87,180060.0
19930406,949.81,1064.87,949.05,1059.62,538943.0
19930407,1108.64,1158.74,1076.45,1099.62,1019684.0
19930408,1099.62,1238.87,1099.62,1238.87,1044269.0
19930409,1322.07,1340.91,1236.46,1243.02,1069085.0
19930412,1254.62,1276.41,1195.57,1203.54,638958.0
19930413,1204.75,1297.84,1201.07,1297.36,668121.0
19930414,1304.33,1341.19,1247.83,1272.39,880809.0
19930415,1265.3,1298.34,1255.94,1278.84,597305.0
19930416,1282.79,1287.08,1211.83,1214.75,651470.0
19930419,1203.85,1241.86,1185.76,1223.22,478577.0
19930420,1257.1,1257.1,1233.72,1235.52,450074.0
19930421,1234.71,1243.47,1220.09,1222.56,280275.0
19930422,1227.1,1267.35,1220.27,1267.35,344892.0
19930423,1288.51,1295.76,1255.87,1260.25,556849.0
19930426,1298.92,1345.73,1282.54,1345.61,774385.0
19930427,1379.43,1391.42,1360.83,1363.44,911528.0
19930428,1371.1,1382.83,1357.91,1372.5,688094.0
19930429,1377.04,1392.62,1348.38,1349.68,502554.0
19930430,1341.54,1363.11,1336.59,1358.78,399490.0
19930503,1365.15,1380.5,1349.98,1352.24,595189.0
19930504,1352.08,1365.92,1234.55,1241.16,712924.0
19930505,1232.65,1273.13,1204.06,1246.82,460096.0
19930506,1250.39,1250.39,1151.49,1162.92,465678.0
19930507,1194.26,1210.78,1159.16,1199.81,432208.0
19930510,1216.72,1221.98,1110.94,1128.29,397381.0
19930511,1124.85,1138.49,1107.66,1136.74,241421.0
19930512,1138.52,1160.51,1133.93,1140.19,248629.0
19930513,1140.21,1177.28,1140.21,1177.28,193316.0
19930514,1180.46,1201.44,1161.19,1167.47,257025.0
19930517,1162.07,1162.07,1097.61,1140.04,194832.0
19930518,1140.04,1148.34,1128.75,1130.26,194902.0
19930519,1129.1,1147.22,1127.43,1147.22,117362.0
19930520,1148.56,1175.2,1148.56,1165.4,243879.0
19930521,1177.3,1178.54,1133.2,1143.97,153564.0
19930524,1136.29,1143.97,1024.69,1026.13,386972.0
19930525,1020.32,1020.32,965.29,997.95,301064.0
19930526,1003.89,1008.55,992.94,995.45,202565.0
19930527,1001.19,1001.63,942.21,963.61,253022.0
19930528,962.21,980.96,959.25,972.77,218419.0
19930531,975.05,980.03,930.64,935.48,341908.0
19930601,935.9,935.9,859.48,928.58,275858.0
19930602,958.61,1081.2,904.32,1081.2,998846.0
19930603,1102.08,1177.91,961.32,1018.29,1103748.0
19930604,1024.74,1031.03,981.89,1004.3,501040.0
19930607,1006.26,1068.84,982.03,1064.98,449563.0
19930608,1094.11,1101.69,1054.31,1074.58,1012363.0
19930609,1071.33,1081.18,1053.32,1065.19,454705.0
19930610,1069.36,1070.06,1040.38,1044.44,323044.0
19930611,1043.94,1052.56,1024.2,1047.0,279582.0
19930614,1046.07,1046.07,990.16,1000.43,421872.0
19930615,998.7,1002.96,981.84,1001.61,233735.0
19930616,1004.4,1013.81,997.33,1004.24,150297.0
19930617,998.21,1016.23,998.0,998.0,134334.0
19930618,994.2,1007.25,989.21,1005.98,148634.0
19930621,1003.98,1003.98,967.74,977.61,175266.0
19930622,972.1,987.07,971.63,981.13,163053.0
19930623,981.4,991.21,980.53,986.02,136034.0
19930624,985.62,993.8,974.17,980.17,137405.0
19930625,979.93,1041.22,979.93,1006.64,224396.0
19930628,1006.63,1010.52,983.97,1002.42,328364.0
19930629,1008.23,1037.49,1002.61,1028.44,832428.0
19930630,1037.89,1043.05,1003.86,1007.05,580651.0
19930701,1000.8,1009.89,980.05,997.53,399043.0
19930702,995.7,1002.87,986.98,986.98,264050.0
19930705,976.67,980.92,946.87,952.31,286417.0
19930706,938.42,938.42,895.69,897.64,326224.0
19930707,897.22,909.93,869.65,903.79,233996.0
19930708,904.46,909.11,895.62,896.16,120236.0
19930709,896.16,896.24,865.31,868.57,174936.0
19930712,855.5,855.5,828.55,845.52,433849.0
19930713,853.66,870.05,853.66,870.05,284326.0
19930714,870.05,870.05,833.08,836.39,308157.0
19930715,833.89,847.3,830.61,838.7,179234.0
19930716,841.62,849.66,839.28,846.87,190163.0
19930719,846.87,849.04,836.71,836.98,336058.0
19930720,835.79,838.34,803.22,808.21,194281.0
19930721,809.53,820.07,808.2,811.74,162937.0
19930722,812.1,815.53,804.1,815.53,148959.0
19930723,816.08,818.55,811.47,813.54,202724.0
19930726,810.07,810.07,787.8,787.81,245459.0
19930727,788.19,798.85,777.73,791.62,148110.0
19930728,792.88,818.06,791.23,798.33,439473.0
19930729,801.16,810.63,801.16,806.67,259667.0
19930730,810.09,901.12,810.09,881.07,1222136.0
19930802,885.31,913.15,842.35,843.27,1327101.0
19930803,842.29,853.35,830.67,832.72,307480.0
19930804,833.4,855.86,823.0,850.54,343278.0
19930805,853.71,863.94,842.72,849.3,538329.0
19930806,841.39,860.73,841.39,855.52,524069.0
19930809,866.65,887.45,861.34,885.27,1088235.0
19930810,897.46,911.77,861.19,862.08,1438811.0
19930811,862.4,883.02,861.78,883.02,435531.0
19930812,896.74,917.96,893.51,917.04,1015689.0
19930813,929.42,947.26,922.52,947.26,1332467.0
19930816,969.9,1023.87,967.35,1023.87,1432882.0
19930817,1042.42,1042.47,973.48,974.11,1542719.0
19930818,974.11,988.14,947.93,947.93,642828.0
19930819,944.58,980.43,944.47,968.51,448297.0
19930820,973.0,977.39,937.99,946.54,451256.0
19930823,933.72,937.3,888.68,893.23,497704.0
19930824,878.09,902.3,873.13,894.44,342213.0
19930825,904.74,921.21,904.74,911.4,285673.0
19930826,913.27,914.15,896.0,903.91,170181.0
19930827,903.47,903.77,886.3,894.59,411332.0
19930830,901.09,911.18,884.51,899.27,231770.0
19930831,895.76,909.72,893.99,895.68,169092.0
19930901,898.01,900.18,886.57,893.97,245553.0
19930902,894.27,901.39,893.0,901.39,171555.0
19930903,907.89,926.11,905.71,922.69,323168.0
19930906,940.46,947.53,933.74,947.53,497809.0
19930907,947.12,947.12,908.29,909.04,345944.0
19930908,907.98,918.26,896.56,909.13,263978.0
19930909,911.95,914.79,900.82,901.66,237052.0
19930910,887.83,908.91,887.65,903.56,171504.0
19930913,895.62,895.62,873.55,879.24,295061.0
19930914,875.14,879.93,865.61,876.62,138936.0
19930915,876.38,903.24,876.25,880.78,100191.0
19930916,885.02,885.79,874.35,875.08,114538.0
19930917,874.51,883.17,868.74,881.41,142359.0
19930920,875.97,878.23,865.74,875.0,177122.0
19930921,875.13,896.68,875.13,890.23,266000.0
19930922,891.05,892.32,881.04,881.24,179432.0
19930923,882.68,888.82,881.68,884.02,172349.0
19930924,873.16,915.06,864.38,875.81,467085.0
19930927,876.61,884.3,876.39,880.98,312158.0
19930928,886.11,898.15,883.92,898.15,559591.0
19930929,904.76,909.84,885.46,886.12,488694.0
19930930,887.13,896.58,883.55,890.27,524829.0
19931004,895.69,901.37,891.33,892.55,563428.0
19931005,894.37,896.0,885.04,885.86,357402.0
19931006,886.33,891.13,879.42,885.04,436478.0
19931007,887.0,934.4,880.99,887.62,1618615.0
19931008,897.72,898.9,874.28,874.76,1195029.0
19931011,872.95,879.68,866.93,868.38,635130.0
19931012,868.48,875.62,866.85,871.42,554009.0
19931013,874.36,879.29,854.79,859.7,607545.0
19931014,858.33,859.48,848.53,855.04,417466.0
19931015,855.67,862.54,854.97,856.92,268426.0
19931018,852.82,852.82,835.25,835.25,554465.0
19931019,839.2,846.39,836.77,839.6,576583.0
19931020,843.58,846.78,837.97,843.85,691591.0
19931021,846.25,846.43,831.87,832.25,742611.0
19931022,827.75,844.5,818.81,818.81,1056350.0
19931025,792.78,797.48,774.54,784.97,813707.0
19931026,789.25,792.43,781.13,783.23,995521.0
19931027,787.79,789.41,776.41,778.38,901031.0
19931028,779.64,829.1,778.27,824.66,1160734.0
19931029,834.51,834.79,809.8,814.82,999240.0
19931101,801.86,823.25,801.86,816.71,646971.0
19931102,821.85,824.49,810.81,812.67,549003.0
19931103,812.63,814.74,804.73,805.71,571874.0
19931104,804.66,806.66,793.32,804.26,504402.0
19931105,804.26,816.4,803.03,814.39,518531.0
19931108,833.26,836.99,819.09,836.99,818185.0
19931109,840.89,846.15,834.75,846.15,679881.0
19931110,848.45,856.77,828.66,833.17,1169090.0
19931111,836.55,851.44,836.55,848.27,1114973.0
19931112,858.2,868.91,858.2,865.97,983109.0
19931115,875.8,893.42,875.8,890.46,1354358.0
19931116,890.92,891.43,876.61,880.33,1278614.0
19931117,881.93,894.96,881.93,887.65,1062975.0
19931118,895.69,903.28,892.41,903.07,877493.0
19931119,907.41,924.67,904.6,924.67,1620731.0
19931122,924.67,954.35,898.49,949.77,1884341.0
19931123,955.82,971.46,949.82,957.95,2135691.0
19931124,955.24,963.62,945.43,953.23,1893822.0
19931125,959.9,992.89,959.9,986.69,2354818.0
19931126,986.69,1011.76,963.46,965.39,1918993.0
19931129,968.44,974.85,956.34,972.96,1386637.0
19931130,984.54,990.4,979.08,984.93,1603177.0
19931201,993.67,993.74,971.49,974.8,1217881.0
19931202,974.35,980.94,964.43,972.8,778228.0
19931203,975.65,982.1,970.1,980.67,806229.0
19931206,986.12,1004.01,979.72,995.72,2062968.0
19931207,1006.7,1022.34,1006.7,1022.34,2402835.0
19931208,1044.85,1044.85,1004.02,1009.67,2223643.0
19931209,1016.78,1016.78,969.95,984.9,1246421.0
19931210,986.02,994.48,957.65,978.57,1284583.0
19931213,982.38,982.38,947.83,950.77,986699.0
19931214,942.01,953.67,914.95,925.2,920584.0
19931215,926.05,940.61,903.82,940.61,988407.0
19931216,941.43,948.36,908.08,908.08,979969.0
19931217,884.47,913.33,884.47,901.7,902744.0
19931220,823.77,836.04,750.46,783.79,1319581.0
19931221,786.82,840.34,778.93,840.34,1239165.0
19931222,837.54,852.63,819.68,821.19,2060196.0
19931223,820.54,839.41,820.54,833.77,1031247.0
19931224,841.66,845.07,828.81,834.39,918481.0
19931227,841.49,843.97,837.83,839.9,1004940.0
19931228,851.38,854.65,836.17,839.57,1438026.0
19931229,839.56,839.56,820.06,821.16,937012.0
19931230,819.14,835.21,816.36,826.23,739747.0
19931231,829.16,834.86,825.46,833.8,697063.0
19940103,837.7,840.65,831.66,833.9,1010056.0
19940104,835.97,836.97,829.89,832.69,652743.0
19940105,829.3,847.05,823.1,846.98,894121.0
19940106,850.78,869.33,850.78,869.33,1845117.0
19940107,875.18,883.99,873.01,879.64,1686884.0
19940110,891.99,900.3,889.73,900.3,1875951.0
19940111,903.54,907.09,884.0,891.79,1368500.0
19940112,891.83,900.23,885.88,888.04,1274299.0
19940113,889.02,899.14,888.8,897.46,807921.0
19940114,900.13,900.99,842.62,849.23,2429254.0
19940117,861.34,868.88,856.5,859.28,1083501.0
19940118,859.3,859.3,826.01,835.06,952694.0
19940119,835.08,835.08,794.17,807.5,961660.0
19940120,791.0,804.25,777.83,802.61,897650.0
19940121,800.55,815.75,794.97,812.88,831843.0
19940124,830.16,839.2,824.42,839.2,1252907.0
19940125,838.06,842.04,815.23,815.89,1397286.0
19940126,828.34,828.4,810.32,812.41,854492.0
19940127,813.54,819.79,813.54,818.6,387437.0
19940128,818.32,818.34,795.07,799.26,968163.0
19940131,781.54,781.74,760.78,770.25,812960.0
19940201,770.25,770.28,750.61,755.15,491702.0
19940202,753.1,772.2,753.1,772.2,582879.0
19940203,775.2,792.52,775.2,780.17,1066853.0
19940204,784.06,797.88,782.34,797.86,1419538.0
19940214,813.95,818.57,779.09,779.91,1149078.0
19940215,775.85,777.42,761.64,772.76,643441.0
19940216,775.14,779.25,773.13,776.1,538945.0
19940217,773.67,774.48,763.81,768.57,514818.0
19940218,768.13,771.8,765.89,769.18,430361.0
19940221,769.94,769.94,752.62,754.41,449855.0
19940222,751.68,772.82,749.74,768.17,647103.0
19940223,768.52,769.96,757.24,759.71,402096.0
19940224,761.41,761.41,749.63,758.84,1472418.0
19940225,767.57,787.67,765.45,787.42,2347516.0
19940228,785.82,795.2,770.98,770.98,2850034.0
19940301,771.52,775.68,756.63,757.29,1227367.0
19940302,755.53,760.44,740.63,742.06,1291178.0
19940303,739.39,745.71,727.99,734.45,1002258.0
19940304,729.14,735.97,724.33,726.3,1135285.0
19940307,718.35,718.79,714.05,718.4,307824.0
19940308,721.65,728.76,705.65,711.27,1712448.0
19940309,715.87,722.04,710.0,716.11,2695066.0
19940310,717.72,741.44,694.03,698.89,2940279.0
19940311,700.32,717.95,694.32,717.38,3169069.0
19940314,774.77,788.42,751.2,788.42,4827181.0
19940315,800.76,800.94,766.6,772.76,4687746.0
19940316,767.66,793.87,766.65,793.87,3699463.0
19940317,805.41,807.52,772.09,776.04,3455372.0
19940318,777.05,781.18,753.06,765.22,2566185.0
19940321,755.86,757.55,731.05,731.62,1679037.0
19940322,726.16,739.32,724.38,739.31,1309988.0
19940323,739.38,740.38,723.89,725.21,1986507.0
19940324,725.2,735.49,719.82,724.3,2825216.0
19940325,732.61,737.16,714.59,719.05,2314904.0
19940328,702.42,709.19,696.52,702.23,1986218.0
19940329,706.37,711.48,700.52,706.91,2201980.0
19940330,710.35,714.1,703.99,706.34,2023568.0
19940331,709.91,713.6,701.46,704.46,2496753.0
19940401,704.93,705.41,691.86,698.84,1654987.0
19940404,698.19,700.21,692.51,694.38,2181421.0
19940405,695.2,698.59,681.02,682.75,1503539.0
19940406,682.23,683.48,675.57,679.74,1097687.0
19940407,678.11,684.55,674.72,677.31,1188220.0
19940408,678.13,680.57,675.25,678.85,914266.0
19940411,668.85,670.27,657.1,659.05,1173086.0
19940412,655.34,665.81,652.56,665.61,1078185.0
19940413,673.6,674.5,654.94,656.79,1548426.0
19940414,651.82,654.57,634.58,636.08,1630720.0
19940415,630.57,630.83,592.31,626.79,2369345.0
19940418,619.51,619.53,597.73,604.15,1587921.0
19940419,597.78,600.66,571.44,572.73,1710162.0
19940420,560.79,563.24,536.87,540.24,1814450.0
19940421,536.34,588.0,536.34,582.43,2191990.0
19940422,586.83,599.01,563.79,566.07,3213060.0
19940425,566.63,572.39,555.76,560.8,1931556.0
19940426,565.47,579.91,565.47,579.72,1423889.0
19940427,590.99,598.58,583.29,598.5,2916956.0
19940428,605.98,616.09,593.81,599.63,3579686.0
19940429,598.35,610.95,585.77,592.56,2604835.0
19940503,593.94,605.77,588.95,605.77,1400761.0
19940504,615.81,620.94,610.38,619.58,2380003.0
19940505,608.36,609.85,585.23,590.87,1907679.0
19940506,589.23,592.75,575.25,585.8,1776204.0
19940509,587.94,588.38,576.94,581.7,1749043.0
19940510,584.77,595.42,584.54,595.38,1716041.0
19940511,603.27,606.73,589.64,591.18,2548720.0
19940512,586.15,593.7,580.39,582.16,1844336.0
19940513,582.51,590.4,575.28,590.39,1466810.0
19940516,597.12,597.12,588.48,592.57,2653975.0
19940517,592.29,594.98,589.53,592.02,1637435.0
19940518,590.32,591.61,581.73,583.32,1945166.0
19940519,578.8,590.63,576.85,590.54,1231949.0
19940520,592.38,597.72,588.37,594.22,2057304.0
19940523,594.52,597.15,586.39,587.65,1585670.0
19940524,586.5,590.52,586.5,590.46,1047124.0
19940525,591.23,592.85,585.15,586.76,1076634.0
19940526,586.09,587.16,575.93,577.46,1099491.0
19940527,572.97,574.78,566.37,573.36,1299107.0
19940530,565.63,565.87,543.19,544.26,6412940.0
19940531,538.45,556.28,537.78,556.26,3108228.0
19940601,554.08,556.9,543.88,545.05,2250024.0
19940602,543.3,548.12,543.1,546.58,1835763.0
19940603,547.21,555.39,547.15,548.75,1757666.0
19940606,549.03,549.66,540.99,542.97,1169550.0
19940607,541.16,541.25,527.93,529.76,586253.0
19940608,526.4,535.52,522.85,533.56,805043.0
19940609,534.24,536.89,521.02,523.0,931669.0
19940610,519.84,521.84,512.03,514.54,784703.0
19940613,505.54,505.68,491.61,492.03,707644.0
19940614,492.45,497.8,487.26,490.75,751739.0
19940615,492.84,498.71,491.18,496.11,829897.0
19940616,498.11,506.4,494.94,506.36,797724.0
19940617,509.09,528.45,504.13,527.85,1842022.0
19940620,523.37,531.11,500.46,502.43,1858213.0
19940621,498.56,501.24,494.81,498.07,636656.0
19940622,499.14,509.19,499.14,505.18,556087.0
19940623,507.03,507.92,498.57,500.39,624638.0
19940624,499.91,500.5,490.68,492.33,599505.0
19940627,483.45,483.9,471.03,472.1,661367.0
19940628,470.54,472.95,468.77,469.95,387833.0
19940629,472.48,475.38,466.97,468.2,343038.0
19940630,466.35,471.18,458.74,469.29,475173.0
19940701,469.27,469.43,457.51,458.37,528995.0
19940704,446.23,446.86,438.12,438.58,519699.0
19940705,437.64,443.86,436.22,443.61,438989.0
19940706,444.59,445.05,430.77,431.71,562537.0
19940707,428.3,430.58,423.03,425.98,441382.0
19940708,426.25,438.06,425.9,437.75,596502.0
19940711,436.54,436.54,427.08,428.15,660753.0
19940712,427.62,431.15,427.23,429.21,322477.0
19940713,430.55,437.66,430.4,437.62,461652.0
19940714,437.53,440.59,430.57,431.8,790636.0
19940715,431.01,431.05,413.0,413.93,696118.0
19940718,405.61,406.64,397.47,398.96,450040.0
19940719,398.9,403.49,393.06,400.48,388639.0
19940720,401.98,402.59,393.14,393.87,334605.0
19940721,390.94,390.99,380.72,380.9,519747.0
19940722,378.19,378.23,362.29,363.73,782751.0
19940725,357.4,375.39,354.5,375.39,940691.0
19940726,376.76,388.8,372.11,388.75,1693893.0
19940727,387.81,392.17,369.04,371.1,1834646.0
19940728,366.55,367.72,339.04,339.81,1280774.0
19940729,335.45,338.96,325.89,333.92,1183388.0
19940801,394.87,448.91,377.97,445.64,6203991.0
19940802,451.18,494.81,431.58,432.61,9188949.0
19940803,438.52,523.03,434.11,522.98,8344837.0
19940804,558.69,592.98,522.98,562.77,17575994.0
19940805,579.47,683.04,579.47,683.04,17730586.0
19940808,720.48,754.67,671.67,711.8,15876782.0
19940809,715.54,715.54,608.68,621.58,9620500.0
19940810,619.34,739.66,597.26,739.66,14283869.0
19940811,765.32,768.08,684.53,689.31,16929738.0
19940812,676.07,731.02,675.28,689.66,7254857.0
19940815,671.1,691.22,654.22,665.88,4551259.0
19940816,670.0,713.9,668.0,693.01,7200028.0
19940817,703.88,725.04,693.02,725.04,5418758.0
19940818,734.84,772.32,726.09,748.56,13240724.0
19940819,750.67,760.27,707.02,713.85,8427972.0
19940822,680.07,697.55,668.72,681.8,4689260.0
19940823,694.71,714.62,673.67,714.61,4099113.0
19940824,718.61,727.41,704.67,705.71,5104219.0
19940825,704.47,724.15,704.47,722.23,4022221.0
19940826,728.26,728.76,707.41,707.41,4949756.0
19940829,716.87,717.95,706.52,710.68,3753917.0
19940830,715.45,763.07,715.45,756.2,8119895.0
19940831,771.33,787.22,761.93,785.33,10734819.0
19940901,785.61,813.42,785.56,790.19,8635737.0
19940902,796.69,830.2,796.69,830.18,6685557.0
19940905,871.16,940.76,868.15,940.61,18384264.0
19940906,973.28,1008.01,936.81,1004.92,14313953.0
19940907,977.3,1016.38,919.84,931.57,11867308.0
19940908,967.9,998.55,937.26,972.84,7921545.0
19940909,982.43,997.67,950.81,962.52,8833818.0
19940912,996.68,1023.3,981.81,1019.97,8087496.0
19940913,1036.84,1052.94,1025.1,1033.47,10204500.0
19940914,1040.95,1041.43,970.69,974.86,8062620.0
19940915,985.33,991.12,930.62,972.54,4641504.0
19940916,983.79,992.39,953.99,978.99,5237974.0
19940919,944.25,970.06,925.83,927.62,4141982.0
19940920,922.8,933.28,897.38,914.39,3326539.0
19940921,928.75,969.03,928.75,969.03,3536784.0
19940922,974.21,974.25,913.94,918.44,4560400.0
19940923,908.75,912.95,865.93,867.65,4166424.0
19940926,856.17,884.27,844.32,880.6,2765866.0
19940927,880.69,886.96,865.24,870.15,2366061.0
19940928,881.14,913.29,881.14,912.38,3719895.0
19940929,921.81,922.29,823.05,839.37,3624128.0
19940930,811.83,835.5,789.64,791.15,3668769.0
19941005,770.9,775.85,681.87,706.42,3261098.0
19941006,731.65,736.29,659.89,660.5,2837029.0
19941007,638.32,759.8,546.79,738.03,6343069.0
19941010,678.02,727.47,665.74,698.93,5216786.0
19941011,712.03,721.66,700.02,705.07,2284055.0
19941012,712.39,725.67,706.56,711.01,2136533.0
19941013,706.76,706.76,634.67,635.38,3638977.0
19941014,608.07,666.92,593.05,663.75,3270027.0
19941017,617.9,633.16,615.5,616.34,1350710.0
19941018,625.49,630.16,619.11,624.52,898639.0
19941019,631.34,654.06,631.24,652.89,1934321.0
19941020,663.31,718.99,663.31,718.99,4762116.0
19941021,730.97,746.9,706.41,712.71,6549282.0
19941024,741.05,785.95,734.93,785.85,6031524.0
19941025,794.57,794.85,744.52,744.52,5659518.0
19941026,725.94,730.8,683.4,686.31,3347931.0
19941027,682.02,703.62,678.18,703.62,1905228.0
19941028,695.66,702.92,675.65,677.45,2598664.0
19941031,648.24,665.1,642.86,654.98,1551624.0
19941101,667.66,675.66,657.27,673.79,1199615.0
19941102,667.05,672.12,663.77,667.86,1008649.0
19941103,675.32,722.6,675.04,717.36,3411274.0
19941104,717.61,717.65,664.69,666.77,2777741.0
19941107,649.14,678.45,648.68,674.67,1213088.0
19941108,707.27,735.83,697.82,709.69,4271396.0
19941109,691.98,724.72,691.98,723.91,2510967.0
19941110,738.0,743.22,710.01,711.68,2914388.0
19941111,725.88,731.16,708.0,731.16,1982480.0
19941114,731.63,739.56,725.53,733.39,2434357.0
